city,district,district1,district2,name,area,month,day,price,floor,built,road_name
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201609,23,"158,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,24,"144,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,26,"149,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201609,26,"158,800",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201609,26,"151,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,26,"149,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,27,"149,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,30,"151,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201609,30,"147,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201609,30,"150,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201610,1,"160,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201610,4,"152,200",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201610,6,"152,500",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201610,10,"158,800",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201610,10,"147,500",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201610,11,"163,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201610,14,"161,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201610,17,"165,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201610,26,"149,100",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201611,17,"132,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201611,29,"130,700",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201612,1,"130,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201612,9,"128,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201612,14,"142,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201601,7,"83,500",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201601,13,"125,900",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201601,16,"94,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201601,25,"83,300",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201601,27,"148,000",28,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201602,3,"152,000",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201602,4,"95,700",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201602,16,"92,500",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201602,19,"90,000",27,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201602,20,"83,700",26,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201603,1,"93,500",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201603,1,"92,000",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,2,"100,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,5,"97,900",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201603,7,"90,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,8,"98,500",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201603,10,"128,900",11,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,15,"95,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,15,"95,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201603,17,"83,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201603,17,"81,500",26,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,21,"94,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,25,"94,500",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,26,"90,000",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201603,28,"97,500",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,5,"101,500",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201604,9,"83,000",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,9,"98,200",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201604,16,"96,500",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,19,"98,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201604,20,"85,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201604,23,"121,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,26,"97,800",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201604,26,"94,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201604,26,"82,500",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,26,"97,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,27,"102,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201604,30,"84,000",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201604,30,"92,000",31,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201604,30,"94,000",27,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201604,30,"98,500",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,2,"85,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,2,"100,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201605,2,"117,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201605,3,"114,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,4,"94,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,4,"95,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,5,"95,500",16,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,6,"85,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201605,6,"125,250",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,10,"85,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,11,"83,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,11,"100,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,11,"82,000",4,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201605,12,"130,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,12,"98,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,16,"98,000",26,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,17,"97,100",16,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,18,"94,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,18,"100,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,18,"85,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,18,"95,000",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,18,"96,000",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,19,"95,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,19,"97,000",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,19,"98,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,19,"97,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,20,"85,000",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,21,"102,000",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,21,"97,000",31,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,21,"84,500",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201605,21,"158,000",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,21,"95,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,21,"98,000",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,22,"96,500",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,23,"98,000",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,24,"96,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,24,"96,500",8,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201605,25,"97,000",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,25,"97,000",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,25,"84,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201605,26,"149,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201605,26,"162,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,27,"83,000",8,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201605,28,"100,000",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,28,"85,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,30,"96,500",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201605,30,"82,000",4,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201605,31,"110,000",2,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201605,31,"97,300",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201606,1,"97,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,1,"95,000",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201606,1,"145,000",4,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,2,"100,000",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201606,2,"115,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,2,"100,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201606,3,"131,700",11,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201606,3,"100,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,4,"85,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201606,4,"130,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,7,"100,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201606,8,"94,000",8,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,8,"97,900",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201606,11,"99,500",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201606,11,"94,000",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,13,"86,200",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,13,"87,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201606,13,"98,500",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,14,"89,000",16,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,14,"94,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201606,14,"95,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201606,16,"96,800",31,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,16,"98,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,17,"87,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,18,"106,000",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201606,18,"89,500",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201606,18,"95,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,20,"100,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201606,20,"128,000",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,21,"94,000",4,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201606,21,"96,500",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,23,"104,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,23,"97,500",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,23,"104,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,25,"99,800",27,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,28,"104,500",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201606,30,"110,000",11,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,6,"98,300",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201607,6,"103,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,9,"105,000",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,11,"104,800",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,14,"107,600",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,21,"106,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201607,22,"155,000",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201607,23,"145,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201607,25,"86,500",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201607,26,"86,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,27,"106,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201607,27,"104,500",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201607,30,"86,600",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201607,30,"90,000",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201608,4,"100,800",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201608,5,"88,500",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201608,10,"98,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201608,10,"148,000",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201608,12,"92,000",1,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201608,13,"125,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,17,"105,000",16,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201608,18,"80,500",1,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201608,18,"98,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201608,19,"108,500",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,20,"93,950",1,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,22,"104,500",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201608,27,"97,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201608,27,"88,700",26,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201608,29,"125,000",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,29,"99,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,31,"99,000",4,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201608,31,"104,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,2,"110,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201609,3,"83,000",2,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,5,"107,500",15,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201609,6,"94,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201609,8,"114,500",2,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201609,8,"97,000",2,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,9,"103,000",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201609,10,"111,500",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,12,"109,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201609,19,"130,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201609,20,"142,500",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201609,21,"129,500",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,21,"110,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,21,"110,500",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201609,21,"124,800",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,21,"105,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,23,"110,800",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201609,23,"122,800",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201609,24,"82,500",1,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201609,24,"103,900",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201609,26,"89,300",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,28,"109,500",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,28,"108,500",7,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201609,30,"109,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,1,"112,500",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201610,1,"92,000",8,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,1,"100,000",14,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,3,"98,000",8,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201610,3,"134,000",20,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,3,"98,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,4,"99,000",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,4,"115,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,5,"109,800",12,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,5,"97,500",1,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,10,"108,500",31,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201610,10,"152,000",30,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,11,"112,000",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,11,"104,700",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,11,"105,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201610,12,"89,800",3,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,13,"110,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201610,15,"150,000",13,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201610,15,"106,500",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,15,"111,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,15,"105,000",23,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201610,15,"140,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,17,"116,000",25,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,19,"105,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,19,"111,800",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201610,20,"106,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,20,"109,000",5,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,114.7,201610,24,"135,000",6,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201610,26,"93,000",10,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201610,28,"119,000",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201610,29,"93,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201611,1,"100,000",9,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201611,4,"115,000",24,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201611,4,"95,000",22,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.97,201611,14,"103,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201611,19,"167,000",16,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.45,201611,28,"152,000",19,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201612,2,"108,000",21,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.95,201612,13,"100,000",27,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,59.88,201612,22,"88,000",17,2007,잠실로 62
서울특별시 송파구 잠실동,35,0035,0000,트리지움,84.83,201612,30,"104,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,250-5,0250,0005,파크인-수,143.7984,201607,4,"92,500",14,2010,백제고분로 187
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.95,201602,19,"60,000",8,2004,백제고분로 188
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.95,201603,23,"60,000",14,2004,백제고분로 188
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.26,201605,31,"60,000",6,2004,백제고분로 188
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.95,201606,8,"59,200",10,2004,백제고분로 188
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.95,201607,14,"59,000",3,2004,백제고분로 188
서울특별시 송파구 잠실동,336-5,0336,0005,포스코더샵,84.92,201608,7,"64,000",17,2004,백제고분로 188
